Lat,Lon,Pixval
48.724705940766,-89.765740965591,83
48.724705940766,-89.765490720252,75
48.724705940766,-89.765240474914,76
48.724705940766,-89.764990229575,69
48.724705940766,-89.764739984236,75
48.724705940766,-89.764489738898,69
48.724705940766,-89.764239493559,66
48.724705940766,-89.763989248221,72
48.724705940766,-89.763739002882,92
48.724705940766,-89.763488757544,98
48.724705940766,-89.763238512205,83
48.724705940766,-89.762988266867,56
48.724705940766,-89.762738021528,58
48.724705940766,-89.762487776189,28
48.724705940766,-89.762237530851,27
48.724705940766,-89.761987285512,28
48.72445523654,-89.765740965591,72
48.72445523654,-89.765490720252,75
48.72445523654,-89.765240474914,73
48.72445523654,-89.764990229575,75
48.72445523654,-89.764739984236,78
48.72445523654,-89.764489738898,59
48.72445523654,-89.764239493559,64
48.72445523654,-89.763989248221,78
48.72445523654,-89.763739002882,81
48.72445523654,-89.763488757544,93
48.72445523654,-89.763238512205,64
48.72445523654,-89.762988266867,66
48.72445523654,-89.762738021528,69
48.72445523654,-89.762487776189,67
48.72445523654,-89.762237530851,50
48.72445523654,-89.761987285512,75
48.724204532315,-89.765740965591,47
48.724204532315,-89.765490720252,52
48.724204532315,-89.765240474914,64
48.724204532315,-89.764990229575,66
48.724204532315,-89.764739984236,66
48.724204532315,-89.764489738898,86
48.724204532315,-89.764239493559,81
48.724204532315,-89.763989248221,69
48.724204532315,-89.763739002882,76
48.724204532315,-89.763488757544,64
48.724204532315,-89.763238512205,66
48.724204532315,-89.762988266867,83
48.724204532315,-89.762738021528,98
48.724204532315,-89.762487776189,101
48.724204532315,-89.762237530851,90
48.724204532315,-89.761987285512,106
48.72395382809,-89.765740965591,24
48.72395382809,-89.765490720252,35
48.72395382809,-89.765240474914,30
48.72395382809,-89.764990229575,42
48.72395382809,-89.764739984236,55
48.72395382809,-89.764489738898,36
48.72395382809,-89.764239493559,39
48.72395382809,-89.763989248221,56
48.72395382809,-89.763739002882,70
48.72395382809,-89.763488757544,84
48.72395382809,-89.763238512205,103
48.72395382809,-89.762988266867,78
48.72395382809,-89.762738021528,106
48.72395382809,-89.762487776189,107
48.72395382809,-89.762237530851,97
48.72395382809,-89.761987285512,103
48.723703123864,-89.765740965591,11
48.723703123864,-89.765490720252,22
48.723703123864,-89.765240474914,30
48.723703123864,-89.764990229575,24
48.723703123864,-89.764739984236,24
48.723703123864,-89.764489738898,33
48.723703123864,-89.764239493559,50
48.723703123864,-89.763989248221,75
48.723703123864,-89.763739002882,87
48.723703123864,-89.763488757544,81
48.723703123864,-89.763238512205,100
48.723703123864,-89.762988266867,87
48.723703123864,-89.762738021528,80
48.723703123864,-89.762487776189,61
48.723703123864,-89.762237530851,73
48.723703123864,-89.761987285512,98
48.723452419639,-89.765740965591,25
48.723452419639,-89.765490720252,50
48.723452419639,-89.765240474914,62
48.723452419639,-89.764990229575,52
48.723452419639,-89.764739984236,78
48.723452419639,-89.764489738898,87
48.723452419639,-89.764239493559,62
48.723452419639,-89.763989248221,75
48.723452419639,-89.763739002882,75
48.723452419639,-89.763488757544,81
48.723452419639,-89.763238512205,107
48.723452419639,-89.762988266867,104
48.723452419639,-89.762738021528,73
48.723452419639,-89.762487776189,48
48.723452419639,-89.762237530851,58
48.723452419639,-89.761987285512,97
48.723201715414,-89.765740965591,53
48.723201715414,-89.765490720252,45
48.723201715414,-89.765240474914,36
48.723201715414,-89.764990229575,87
48.723201715414,-89.764739984236,72
48.723201715414,-89.764489738898,87
48.723201715414,-89.764239493559,100
48.723201715414,-89.763989248221,106
48.723201715414,-89.763739002882,45
48.723201715414,-89.763488757544,86
48.723201715414,-89.763238512205,89
48.723201715414,-89.762988266867,84
48.723201715414,-89.762738021528,90
48.723201715414,-89.762487776189,95
48.723201715414,-89.762237530851,56
48.723201715414,-89.761987285512,101
48.722951011188,-89.765740965591,56
48.722951011188,-89.765490720252,44
48.722951011188,-89.765240474914,48
48.722951011188,-89.764990229575,75
48.722951011188,-89.764739984236,92
48.722951011188,-89.764489738898,104
48.722951011188,-89.764239493559,90
48.722951011188,-89.763989248221,72
48.722951011188,-89.763739002882,98
48.722951011188,-89.763488757544,84
48.722951011188,-89.763238512205,93
48.722951011188,-89.762988266867,93
48.722951011188,-89.762738021528,89
48.722951011188,-89.762487776189,117
48.722951011188,-89.762237530851,106
48.722951011188,-89.761987285512,107
48.722700306963,-89.765740965591,106
48.722700306963,-89.765490720252,75
48.722700306963,-89.765240474914,86
48.722700306963,-89.764990229575,95
48.722700306963,-89.764739984236,56
48.722700306963,-89.764489738898,72
48.722700306963,-89.764239493559,100
48.722700306963,-89.763989248221,98
48.722700306963,-89.763739002882,55
48.722700306963,-89.763488757544,89
48.722700306963,-89.763238512205,97
48.722700306963,-89.762988266867,89
48.722700306963,-89.762738021528,95
48.722700306963,-89.762487776189,93
48.722700306963,-89.762237530851,97
48.722700306963,-89.761987285512,109
48.722449602737,-89.765740965591,84
48.722449602737,-89.765490720252,93
48.722449602737,-89.765240474914,90
48.722449602737,-89.764990229575,67
48.722449602737,-89.764739984236,53
48.722449602737,-89.764489738898,44
48.722449602737,-89.764239493559,31
48.722449602737,-89.763989248221,30
48.722449602737,-89.763739002882,28
48.722449602737,-89.763488757544,30
48.722449602737,-89.763238512205,33
48.722449602737,-89.762988266867,39
48.722449602737,-89.762738021528,48
48.722449602737,-89.762487776189,66
48.722449602737,-89.762237530851,70
48.722449602737,-89.761987285512,27
48.722198898512,-89.765740965591,98
48.722198898512,-89.765490720252,97
48.722198898512,-89.765240474914,59
48.722198898512,-89.764990229575,35
48.722198898512,-89.764739984236,33
48.722198898512,-89.764489738898,27
48.722198898512,-89.764239493559,31
48.722198898512,-89.763989248221,30
48.722198898512,-89.763739002882,22
48.722198898512,-89.763488757544,21
48.722198898512,-89.763238512205,19
48.722198898512,-89.762988266867,28
48.722198898512,-89.762738021528,25
48.722198898512,-89.762487776189,30
48.722198898512,-89.762237530851,27
48.722198898512,-89.761987285512,33
