Lat,Lon,Pixval
48.70953206694,-89.785820001339,42
48.70953206694,-89.785569756,27
48.70953206694,-89.785319510661,25
48.70953206694,-89.785069265323,31
48.70953206694,-89.784819019984,28
48.709281362715,-89.786070246677,42
48.709281362715,-89.785820001339,47
48.709281362715,-89.785569756,44
48.709281362715,-89.785319510661,30
48.709281362715,-89.785069265323,33
48.709281362715,-89.784819019984,35
48.709281362715,-89.784568774646,50
48.709281362715,-89.784318529307,86
48.709281362715,-89.784068283969,76
48.709281362715,-89.78381803863,84
48.709281362715,-89.783567793291,131
48.709030658489,-89.786070246677,35
48.709030658489,-89.785820001339,39
48.709030658489,-89.785569756,47
48.709030658489,-89.785319510661,50
48.709030658489,-89.785069265323,38
48.709030658489,-89.784819019984,30
48.709030658489,-89.784568774646,41
48.709030658489,-89.784318529307,45
48.709030658489,-89.784068283969,19
48.709030658489,-89.78381803863,19
48.709030658489,-89.783567793291,55
48.709030658489,-89.783317547953,55
48.709030658489,-89.783067302614,58
48.709030658489,-89.782817057276,48
48.709030658489,-89.782566811937,30
48.709030658489,-89.782316566599,33
48.708779954264,-89.786320492016,36
48.708779954264,-89.786070246677,39
48.708779954264,-89.785820001339,45
48.708779954264,-89.785569756,42
48.708779954264,-89.785319510661,38
48.708779954264,-89.785069265323,30
48.708779954264,-89.784819019984,36
48.708779954264,-89.784568774646,38
48.708779954264,-89.784318529307,28
48.708779954264,-89.784068283969,19
48.708779954264,-89.78381803863,44
48.708779954264,-89.783567793291,28
48.708779954264,-89.783317547953,19
48.708779954264,-89.783067302614,28
48.708779954264,-89.782817057276,30
48.708779954264,-89.782566811937,24
48.708779954264,-89.782316566599,25
48.708779954264,-89.78206632126,44
48.708779954264,-89.781816075922,61
48.708779954264,-89.781565830583,64
48.708779954264,-89.781315585244,58
48.708779954264,-89.781065339906,22
48.708529250039,-89.786320492016,47
48.708529250039,-89.786070246677,47
48.708529250039,-89.785820001339,41
48.708529250039,-89.785569756,41
48.708529250039,-89.785319510661,42
48.708529250039,-89.785069265323,36
48.708529250039,-89.784819019984,41
48.708529250039,-89.784568774646,33
48.708529250039,-89.784318529307,33
48.708529250039,-89.784068283969,33
48.708529250039,-89.78381803863,44
48.708529250039,-89.783567793291,45
48.708529250039,-89.783317547953,45
48.708529250039,-89.783067302614,62
48.708529250039,-89.782817057276,59
48.708529250039,-89.782566811937,58
48.708529250039,-89.782316566599,39
48.708529250039,-89.78206632126,38
48.708529250039,-89.781816075922,36
48.708529250039,-89.781565830583,47
48.708529250039,-89.781315585244,56
48.708278545813,-89.786570737354,53
48.708278545813,-89.786320492016,35
48.708278545813,-89.786070246677,41
48.708278545813,-89.785820001339,27
48.708278545813,-89.785569756,33
48.708278545813,-89.785319510661,39
48.708278545813,-89.785069265323,48
48.708278545813,-89.784819019984,47
48.708278545813,-89.784568774646,52
48.708278545813,-89.784318529307,59
48.708278545813,-89.784068283969,52
48.708278545813,-89.78381803863,52
48.708278545813,-89.783567793291,38
48.708278545813,-89.783317547953,56
48.708278545813,-89.783067302614,76
48.708278545813,-89.782817057276,70
48.708278545813,-89.782566811937,53
48.708278545813,-89.782316566599,42
48.708278545813,-89.78206632126,39
48.708278545813,-89.781816075922,38
48.708278545813,-89.781565830583,47
48.708278545813,-89.781315585244,48
48.708027841588,-89.786570737354,41
48.708027841588,-89.786320492016,44
48.708027841588,-89.786070246677,45
48.708027841588,-89.785820001339,41
48.708027841588,-89.785569756,52
48.708027841588,-89.785319510661,53
48.708027841588,-89.785069265323,59
48.708027841588,-89.784819019984,62
48.708027841588,-89.784568774646,41
48.708027841588,-89.784318529307,66
48.708027841588,-89.784068283969,62
48.708027841588,-89.78381803863,50
48.708027841588,-89.783567793291,35
48.708027841588,-89.783317547953,39
48.708027841588,-89.783067302614,44
48.708027841588,-89.782817057276,44
48.708027841588,-89.782566811937,53
48.708027841588,-89.782316566599,41
48.708027841588,-89.78206632126,27
48.708027841588,-89.781816075922,31
48.708027841588,-89.781565830583,35
48.708027841588,-89.781315585244,47
48.707777137363,-89.786820982693,36
48.707777137363,-89.786570737354,47
48.707777137363,-89.786320492016,52
48.707777137363,-89.786070246677,50
48.707777137363,-89.785820001339,42
48.707777137363,-89.785569756,52
48.707777137363,-89.785319510661,42
48.707777137363,-89.785069265323,35
48.707777137363,-89.784819019984,36
48.707777137363,-89.784568774646,44
48.707777137363,-89.784318529307,47
48.707777137363,-89.784068283969,42
48.707777137363,-89.78381803863,35
48.707777137363,-89.783567793291,53
48.707777137363,-89.783317547953,52
48.707777137363,-89.783067302614,39
48.707777137363,-89.782817057276,58
48.707777137363,-89.782566811937,56
48.707777137363,-89.782316566599,36
48.707777137363,-89.78206632126,17
48.707777137363,-89.781816075922,25
48.707777137363,-89.781565830583,42
48.707777137363,-89.781315585244,31
48.707526433137,-89.786820982693,30
48.707526433137,-89.786570737354,27
48.707526433137,-89.786320492016,53
48.707526433137,-89.786070246677,48
48.707526433137,-89.785820001339,52
48.707526433137,-89.785569756,56
48.707526433137,-89.785319510661,41
48.707526433137,-89.785069265323,38
48.707526433137,-89.784819019984,35
48.707526433137,-89.784568774646,28
