Lat,Lon,Pixval
48.746103044805,-89.757992149476,17
48.746103044805,-89.757741904138,13
48.746103044805,-89.757491658799,61
48.746103044805,-89.757241413461,38
48.746103044805,-89.756991168122,69
48.746103044805,-89.756740922783,69
48.746103044805,-89.756490677445,75
48.746103044805,-89.756240432106,90
48.746103044805,-89.755990186768,83
48.746103044805,-89.755739941429,100
48.74585234058,-89.760494602862,14
48.74585234058,-89.760244357523,7
48.74585234058,-89.759994112185,17
48.74585234058,-89.759743866846,10
48.74585234058,-89.759493621508,10
48.74585234058,-89.759243376169,17
48.74585234058,-89.75899313083,14
48.74585234058,-89.758742885492,35
48.74585234058,-89.758492640153,64
48.74585234058,-89.758242394815,117
48.74585234058,-89.757992149476,109
48.74585234058,-89.757741904138,111
48.74585234058,-89.757491658799,115
48.74585234058,-89.757241413461,109
48.74585234058,-89.756991168122,101
48.74585234058,-89.756740922783,98
48.74585234058,-89.756490677445,93
48.74585234058,-89.756240432106,100
48.74585234058,-89.755990186768,98
48.74585234058,-89.755739941429,103
48.745601636355,-89.76249656557,28
48.745601636355,-89.762246320232,83
48.745601636355,-89.761996074893,112
48.745601636355,-89.761745829555,97
48.745601636355,-89.761495584216,100
48.745601636355,-89.761245338878,89
48.745601636355,-89.760995093539,98
48.745601636355,-89.7607448482,98
48.745601636355,-89.760494602862,104
48.745601636355,-89.760244357523,87
48.745601636355,-89.759994112185,115
48.745601636355,-89.759743866846,109
48.745601636355,-89.759493621508,117
48.745601636355,-89.759243376169,86
48.745601636355,-89.75899313083,81
48.745601636355,-89.758742885492,95
48.745601636355,-89.758492640153,84
48.745601636355,-89.758242394815,78
48.745601636355,-89.757992149476,86
48.745601636355,-89.757741904138,81
48.745601636355,-89.757491658799,89
48.745601636355,-89.757241413461,101
48.745601636355,-89.756991168122,103
48.745601636355,-89.756740922783,95
48.745601636355,-89.756490677445,90
48.745601636355,-89.756240432106,103
48.745601636355,-89.755990186768,101
48.745601636355,-89.755739941429,98
48.745350932129,-89.76249656557,90
48.745350932129,-89.762246320232,93
48.745350932129,-89.761996074893,93
48.745350932129,-89.761745829555,89
48.745350932129,-89.761495584216,78
48.745350932129,-89.761245338878,83
48.745350932129,-89.760995093539,120
48.745350932129,-89.7607448482,107
