Lat,Lon,Pixval
48.694015737573,-89.76991269577,27
48.694015737573,-89.769662450431,30
48.694015737573,-89.769412205093,31
48.694015737573,-89.769161959754,38
48.694015737573,-89.768911714415,41
48.694015737573,-89.768661469077,44
48.694015737573,-89.768411223738,44
48.693765033348,-89.771414167801,21
48.693765033348,-89.771163922463,19
48.693765033348,-89.770913677124,30
48.693765033348,-89.770663431785,33
48.693765033348,-89.770413186447,33
48.693765033348,-89.770162941108,36
48.693765033348,-89.76991269577,35
48.693765033348,-89.769662450431,30
48.693765033348,-89.769412205093,38
48.693765033348,-89.769161959754,41
48.693765033348,-89.768911714415,41
48.693765033348,-89.768661469077,53
48.693765033348,-89.768411223738,48
48.693765033348,-89.7681609784,47
48.693514329122,-89.773165885171,70
48.693514329122,-89.772915639833,67
48.693514329122,-89.772665394494,39
48.693514329122,-89.772415149155,45
48.693514329122,-89.772164903817,36
48.693514329122,-89.771914658478,39
48.693514329122,-89.77166441314,36
48.693514329122,-89.771414167801,38
48.693514329122,-89.771163922463,33
48.693514329122,-89.770913677124,38
48.693514329122,-89.770663431785,48
48.693514329122,-89.770413186447,39
48.693514329122,-89.770162941108,31
48.693514329122,-89.76991269577,21
48.693514329122,-89.769662450431,39
48.693514329122,-89.769412205093,33
48.693514329122,-89.769161959754,28
48.693514329122,-89.768911714415,47
48.693514329122,-89.768661469077,47
48.693514329122,-89.768411223738,44
48.693514329122,-89.7681609784,48
48.693263624897,-89.774667357203,53
48.693263624897,-89.774417111864,53
48.693263624897,-89.774166866525,59
48.693263624897,-89.773916621187,52
48.693263624897,-89.773666375848,48
48.693263624897,-89.77341613051,42
48.693263624897,-89.773165885171,31
48.693263624897,-89.772915639833,36
48.693263624897,-89.772665394494,35
48.693263624897,-89.772415149155,42
48.693263624897,-89.772164903817,42
48.693263624897,-89.771914658478,47
48.693263624897,-89.77166441314,45
48.693263624897,-89.771414167801,48
48.693263624897,-89.771163922463,47
48.693263624897,-89.770913677124,58
48.693263624897,-89.770663431785,56
48.693263624897,-89.770413186447,47
48.693263624897,-89.770162941108,44
48.693263624897,-89.76991269577,41
48.693263624897,-89.769662450431,42
48.693263624897,-89.769412205093,39
48.693263624897,-89.769161959754,38
48.693263624897,-89.768911714415,47
48.693263624897,-89.768661469077,39
48.693263624897,-89.768411223738,41
48.693263624897,-89.7681609784,41
48.693263624897,-89.767910733061,47
48.693012920672,-89.774667357203,48
48.693012920672,-89.774417111864,42
48.693012920672,-89.774166866525,25
48.693012920672,-89.773916621187,35
48.693012920672,-89.773666375848,41
48.693012920672,-89.77341613051,41
48.693012920672,-89.773165885171,33
48.693012920672,-89.772915639833,28
48.693012920672,-89.772665394494,25
48.693012920672,-89.772415149155,30
48.693012920672,-89.772164903817,38
48.693012920672,-89.771914658478,25
48.693012920672,-89.77166441314,28
48.693012920672,-89.771414167801,35
48.693012920672,-89.771163922463,50
48.693012920672,-89.770913677124,53
48.693012920672,-89.770663431785,33
48.693012920672,-89.770413186447,41
48.693012920672,-89.770162941108,33
48.693012920672,-89.76991269577,36
48.693012920672,-89.769662450431,52
48.693012920672,-89.769412205093,45
48.693012920672,-89.769161959754,66
48.693012920672,-89.768911714415,61
48.693012920672,-89.768661469077,62
48.693012920672,-89.768411223738,55
48.693012920672,-89.7681609784,44
48.693012920672,-89.767910733061,42
48.692762216446,-89.774667357203,41
48.692762216446,-89.774417111864,33
48.692762216446,-89.774166866525,30
48.692762216446,-89.773916621187,30
48.692762216446,-89.773666375848,27
48.692762216446,-89.77341613051,28
48.692762216446,-89.773165885171,31
48.692762216446,-89.772915639833,38
48.692762216446,-89.772665394494,42
48.692762216446,-89.772415149155,25
48.692762216446,-89.772164903817,24
48.692762216446,-89.771914658478,31
48.692762216446,-89.77166441314,35
48.692762216446,-89.771414167801,27
48.692762216446,-89.771163922463,45
48.692762216446,-89.770913677124,48
48.692762216446,-89.770663431785,39
48.692762216446,-89.770413186447,45
48.692762216446,-89.770162941108,47
48.692762216446,-89.76991269577,47
48.692762216446,-89.769662450431,47
48.692762216446,-89.769412205093,44
48.692762216446,-89.769161959754,62
48.692762216446,-89.768911714415,59
48.692762216446,-89.768661469077,64
48.692762216446,-89.768411223738,61
48.692762216446,-89.7681609784,62
48.692762216446,-89.767910733061,58
48.692762216446,-89.767660487723,44
48.692511512221,-89.774667357203,56
48.692511512221,-89.774417111864,41
48.692511512221,-89.774166866525,45
48.692511512221,-89.773916621187,31
48.692511512221,-89.773666375848,28
48.692511512221,-89.77341613051,36
48.692511512221,-89.773165885171,28
48.692511512221,-89.772915639833,27
48.692511512221,-89.772665394494,16
48.692511512221,-89.772415149155,39
48.692511512221,-89.772164903817,35
48.692511512221,-89.771914658478,28
48.692511512221,-89.77166441314,30
