Lat,Lon,Pixval
48.741083481988,-89.862878793449,57
48.741083481988,-89.86262854811,28
48.741083481988,-89.862378302772,68
48.741083481988,-89.862128057433,86
48.741083481988,-89.861877812094,109
48.741083481988,-89.861627566756,50
48.741083481988,-89.861377321417,37
48.741083481988,-89.861127076079,56
48.741083481988,-89.86087683074,40
48.741083481988,-89.860626585402,24
48.741083481988,-89.860376340063,34
48.741083481988,-89.860126094725,40
48.741083481988,-89.859875849386,48
48.741083481988,-89.859625604047,89
48.740832777763,-89.863129038787,68
48.740832777763,-89.862878793449,64
48.740832777763,-89.86262854811,68
48.740832777763,-89.862378302772,70
48.740832777763,-89.862128057433,75
48.740832777763,-89.861877812094,81
48.740832777763,-89.861627566756,123
48.740832777763,-89.861377321417,72
48.740832777763,-89.861127076079,50
48.740832777763,-89.86087683074,98
48.740832777763,-89.860626585402,90
48.740832777763,-89.860376340063,90
48.740832777763,-89.860126094725,108
48.740832777763,-89.859875849386,108
48.740582073537,-89.863379284126,65
48.740582073537,-89.863129038787,48
48.740582073537,-89.862878793449,57
48.740582073537,-89.86262854811,56
48.740582073537,-89.862378302772,62
48.740582073537,-89.862128057433,79
48.740582073537,-89.861877812094,54
48.740582073537,-89.861627566756,68
48.740582073537,-89.861377321417,79
48.740582073537,-89.861127076079,72
48.740582073537,-89.86087683074,73
48.740582073537,-89.860626585402,120
48.740582073537,-89.860376340063,119
48.740582073537,-89.860126094725,112
48.740582073537,-89.859875849386,90
48.740331369312,-89.863629529464,40
48.740331369312,-89.863379284126,42
48.740331369312,-89.863129038787,56
48.740331369312,-89.862878793449,50
48.740331369312,-89.86262854811,65
48.740331369312,-89.862378302772,48
48.740331369312,-89.862128057433,59
48.740331369312,-89.861877812094,54
48.740331369312,-89.861627566756,59
48.740331369312,-89.861377321417,68
48.740331369312,-89.861127076079,59
48.740331369312,-89.86087683074,78
48.740331369312,-89.860626585402,119
48.740331369312,-89.860376340063,101
48.740331369312,-89.860126094725,70
48.740331369312,-89.859875849386,81
48.740080665087,-89.863879774803,45
48.740080665087,-89.863629529464,43
48.740080665087,-89.863379284126,53
48.740080665087,-89.863129038787,59
48.740080665087,-89.862878793449,72
48.740080665087,-89.86262854811,72
48.740080665087,-89.862378302772,70
48.740080665087,-89.862128057433,83
48.740080665087,-89.861877812094,70
48.740080665087,-89.861627566756,75
48.740080665087,-89.861377321417,64
48.740080665087,-89.861127076079,70
48.740080665087,-89.86087683074,65
48.740080665087,-89.860626585402,68
48.740080665087,-89.860376340063,62
48.740080665087,-89.860126094725,65
48.739829960861,-89.864130020142,
48.739829960861,-89.863879774803,48
48.739829960861,-89.863629529464,57
48.739829960861,-89.863379284126,54
48.739829960861,-89.863129038787,73
48.739829960861,-89.862878793449,79
48.739829960861,-89.86262854811,67
48.739829960861,-89.862378302772,84
48.739829960861,-89.862128057433,122
48.739829960861,-89.861877812094,116
48.739829960861,-89.861627566756,84
48.739829960861,-89.861377321417,72
48.739829960861,-89.861127076079,65
48.739829960861,-89.86087683074,68
48.739829960861,-89.860626585402,65
48.739829960861,-89.860376340063,65
48.739829960861,-89.860126094725,75
